key,value
08012220,08012220001
08013110,08013110002
08013120,08013120000
08013210,08013210001
08013220,08013220009
08021110,08021110005
08021120,08021120003
08021210,08021210004
08021220,08021220002
08022100,08022100005
08022200,08022200004
08023100,08023100003
08023200,08023200002
08024110,08024110009
08024120,08024120007
08024210,08024210008
08024220,08024220006
08025100,08025100008
08025200,08025200007
08026100,08026100006
08026200,08026200005
08027000,08027000005
08028000,08028000003
08029100,08029100000
08029200,08029200009
08029910,08029910000
08029920,08029920008
08029930,08029930006
08029990,08029990003
08031010,08031010005
08031020,08031020003
08039010,08039010008
08039020,08039020006
08042010,08042010002
08042020,08042020000
08043010,08043010000
08043020,08043020008
08044000,08044000000
08045010,08045010005
08045021,08045021002
08045022,08045022001
08045030,08045030001
08051020,08051020001
08051030,08051030009
08051091,08051091005
08051092,08051092004
08054020,08054020005
08055010,08055010004
08055090,08055090007
08059000,08059000008
08061000,08061000004
08062010,08062010000
08062020,08062020008
08071910,08071910002
08071990,08071990005
08072000,08072000001
08081000,08081000002
08083010,08083010006
08083090,08083090009
08084000,08084000006
08091000,08091000001
08092100,08092100008
08092900,08092900000
08094010,08094010003
08094020,08094020001
08101000,08101000008
08102000,08102000006
08103000,08103000102
08104010,08104010000
08104090,08104090003
08105000,08105000009
08106000,08106000007
08107000,08107000005
08109020,08109020007
08109040,08109040003
08109060,08109060008
08111000,08111000007
08112000,08112000005
08119011,08119011007
08119021,08119021005
08119022,08119022004
08119023,08119023003
08119024,08119024002
08119025,08119025001
08119026,08119026000
08119027,08119027009
08119028,08119028008
08119029,08119029007
08119031,08119031003
08119032,08119032002
08121000,08121000006
08129010,08129010007
08129090,08129090000
08131000,08131000005
08132010,08132010001
08133000,08133000001
08134010,08134010007
08134020,08134020005
08134031,08134031002
08134032,08134032001
08134039,08134039004
08135000,08135000006
09011100,09011100007
09011200,09011200006
09012100,09012100005
09012200,09012200004
09019010,09019010009
09019020,09019020007
09021000,09021000007
09023010,09023010001
09023020,09023020009
09023090,09023090004
09024010,09024010009
09024020,09024020007
09024090,09024090002
09030000,09030000008
09041110,09041110002
09041120,09041120000
09041200,09041200003
09042110,09042110000
09042190,09042190003
09042200,09042200001
09051000,09051000004
09052000,09052000002
09061100,09061100002
09061900,09061900004
09062000,09062000001
09071000,09071000002
09072000,09072000000
09081100,09081100000
09081200,09081200009
09082100,09082100008
09082200,09082200007
09092100,09092100007
09092200,09092200006
09093100,09093100005
09093200,09093200004
09102000,09102000005
09103000,09103000003
09109100,09109100009
09109910,09109910009
09109920,09109920007
09109990,09109990002
10011100,10011100004
10019100,10019100007
10021000,10021000004
10029000,10029000007
10031000,10031000003
10039000,10039000006
10041000,10041000002
10049000,10049000005
10051000,10051000001
10061000,10061000000
10062000,10062000008
10064000,10064000004
10071000,10071000009
10079000,10079000002
10082100,10082100005
10082900,10082900007
10083000,10083000004
10084000,10084000002
10085000,10085000009
10086000,10086000007
10089000,10089000207
11010010,11010010004
11010020,11010020002
11029011,11029011003
11029019,11029019005
11029090,11029090007
11031910,11031910001
11031920,11031920009
11031930,11031930007
11031990,11031990004
11032010,11032010008
11032020,11032020006
11032090,11032090001
11041200,11041200009
11041910,11041910000
11041920,11041920008
11042210,11042210005
11042290,11042290008
11042910,11042910008
11042920,11042920006
11042930,11042930004
11042990,11042990001
11043000,11043000007
11051010,11051010008
11051020,11051020006
11052000,11052000008
11061010,11061010007
11061090,11061090000
11062010,11062010005
11062090,11062090008
11063010,11063010003
11063090,11063090006
11071000,11071000008
11072000,11072000006
11081100,11081100006
11081200,11081200005
11081300,11081300004
11081410,11081410001
11081420,11081420009
11081910,11081910006
11081990,11081990009
11082000,11082000005
11090010,11090010006
11090090,11090090009
12023010,12023010006
12023020,12023020004
12024100,12024100005
12024200,12024200004
12030000,12030000003
12071000,12071000301
12072100,12072100004
12072900,12072900006
12076000,12076000104
12077010,12077010002
12079100,12079100009
12079910,12079910009
12079930,12079930005
12079990,12079990002
12089011,12089011006
12089019,12089019008
12089021,12089021004
12089022,12089022003
12089029,12089029006
12091000,12091000005
12092100,12092100002
12092200,12092200001
12092300,12092300000
12092400,12092400009
12092500,12092500008
12092900,12092900004
12093000,12093000001
12101000,12101000002
12102000,12102000000
12112010,12112010007
12112020,12112020005
12112030,12112030003
12112040,12112040001
12112050,12112050008
12112090,12112090000
12113000,12113000007
12114000,12114000005
12115000,12115000002
12119011,12119011001
12119012,12119012000
12119013,12119013009
12119016,12119016006
12119017,12119017005
12119018,12119018004
12119019,12119019003
12119023,12119023007
12119024,12119024006
12119025,12119025005
12119029,12119029001
12119030,12119030008
12119031,12119031007
12119034,12119034004
12119035,12119035003
12119036,12119036002
12119037,12119037001
12119038,12119038000
12119039,12119039009
12119040,12119040006
12119042,12119042004
12119043,12119043003
12119045,12119045001
12119046,12119046000
12119047,12119047009
12119048,12119048008
12119049,12119049007
12119050,12119050003
12119051,12119051002
12119052,12119052001
12119053,12119053000
12119054,12119054009
12119057,12119057006
12119059,12119059004
12119060,12119060001
12119062,12119062009
12119063,12119063008
12119064,12119064007
12119065,12119065006
12119067,12119067004
12119068,12119068003
12119069,12119069002
12119070,12119070009
12119071,12119071008
12119073,12119073006
12119074,12119074005
12122112,12122112003
12122122,12122122001
12122132,12122132009
12122142,12122142007
12122199,12122199009
12122911,12122911006
12122912,12122912005
12122921,12122921004
12122922,12122922003
12122931,12122931002
12122932,12122932001
12122941,12122941000
12122942,12122942009
12122991,12122991009
12122999,12122999001
12129200,12129200001
12129300,12129300000
12129400,12129400009
12129951,12129951002
12129952,12129952001
12129980,12129980007
12130000,12130000001
12141000,12141000008
13012000,13012000000
13019010,13019010003
13019021,13019021000
13019022,13019022009
13019030,13019030009
13019040,13019040007
13021100,13021100000
13021200,13021200009
13021300,13021300008
13021400,13021400007
13021910,13021910000
13021920,13021920008
13021930,13021930006
13021990,13021990003
13022000,13022000009
13023100,13023100006
13023210,13023210003
13023220,13023220001
13023910,13023910006
13023990,13023990009
14011000,14011000001
14012000,14012000009
14042000,14042000006
14049010,14049010009
14049020,14049020007
14049030,14049030005
14049040,14049040003
14049050,14049050000
14049051,14049051009
14049059,14049059001
14049060,14049060008
14049070,14049070006
14049080,14049080004
14049091,14049091902
15011000,15011000000
15012000,15012000008
15019000,15019000003
15021010,15021010007
15021020,15021020005
15029000,15029000002
15030011,15030011007
15030012,15030012006
15030021,15030021005
15030022,15030022004
15041000,15041000007
15042000,15042000005
15043000,15043000003
15050010,15050010006
15050090,15050090009
15060010,15060010005
15060020,15060020003
15071000,15071000004
15079000,15079000007
15081000,15081000003
15089000,15089000006
15092000,15092000000
15093000,15093000008
15094000,15094000006
15099000,15099000005
15101000,15101000009
15109000,15109000002
15111000,15111000008
15119000,15119000001
15121110,15121110004
15121120,15121120002
15121910,15121910006
15121920,15121920004
15122100,15122100004
15122900,15122900006
15131100,15131100005
15131900,15131900007
15132110,15132110001
15132120,15132120009
15132910,15132910003
15132920,15132920001
15141100,15141100102
15141900,15141900006
15149110,15149110005
15149120,15149120003
15149910,15149910007
15149920,15149920005
15151100,15151100003
15151900,15151900005
15152100,15152100001
15152900,15152900003
15153000,15153000000
15155000,15155000005
15156000,15156000003
15159010,15159010005
15159020,15159020003
15161011,15161011000
15161012,15161012009
15161021,15161021008
15161022,15161022007
15162011,15162011008
15162012,15162012007
15162020,15162020007
15163000,15163000009
15171000,15171000002
15179010,15179010003
15179020,15179020001
15179090,15179090006
15180010,15180010001
15180020,15180020009
15180030,15180030007
15180040,15180040005
15180050,15180050002
15180090,15180090004
15200000,15200000009
15211000,15211000006
15219010,15219010007
15219020,15219020005
15219090,15219090000
15220010,15220010005
15220020,15220020003
16010010,16010010009
16010090,16010090002
16021010,16021010006
16021090,16021090009
16023911,16023911002
16023912,16023912001
16029030,16029030005
16030000,16030000009
16041210,16041210002
16041510,16041510009
16041920,16041920003
16041930,16041930001
16043100,16043100109
16043200,16043200000
16055110,16055110003
16055310,16055310001
17011200,17011200006
17011400,17011400004
17019120,17019120006
17019910,17019910000
17019920,17019920008
17021110,17021110004
17021120,17021120002
17021991,17021991008
17021992,17021992007
17022000,17022000005
17023000,17023000003
17024000,17024000001
17025000,17025000008
17026000,17026000006
17029011,17029011007
17029012,17029012006
17029020,17029020006
17029030,17029030004
17029040,17029040002
17029090,17029090001
17031010,17031010004
17031090,17031090007
17039010,17039010007
17039090,17039090000
17041000,17041000005
18010010,18010010007
18010020,18010020005
